Birth Year,Birth Month,Country,Gov Region,County,Breed Type,Breed,Sex,Application Type,Number Of Births
2015,October  ,Scotland,Scotland,East Lothian,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,7
2015,October  ,Scotland,Scotland,Ayr,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,26
2015,October  ,Scotland,Scotland,Roxburgh,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,2
2015,October  ,Scotland,Scotland,Nairn,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,1
2015,October  ,Scotland,Scotland,Roxburgh,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,1
2015,October  ,Scotland,Scotland,Aberdeen,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,3
2015,October  ,Scotland,Scotland,Kirkcudbright,Non Dairy,BLUE GREY,F,Birth Application,4
2015,October  ,Scotland,Scotland,Ayr,Non Dairy,BLUE GREY,F,Birth Application,1
2015,October  ,Scotland,Scotland,Dumfries,Non Dairy,BLUE GREY,F,Birth Application,1
2015,October  ,Scotland,Scotland,Aberdeen,Non Dairy,BLUE GREY X,F,Birth Application,1
2015,October  ,Scotland,Scotland,Lanark,Non Dairy,BRITISH BLUE,M,Birth Application,1
2015,October  ,Scotland,Scotland,Dumfries,Non Dairy,BRITISH BLUE,M,Birth Application,3
2015,October  ,Scotland,Scotland,Roxburgh,Non Dairy,BRITISH BLUE,F,Birth Application,3
2015,October  ,Scotland,Scotland,Argyll,Non Dairy,BRITISH BLUE,F,Birth Application,1
2015,October  ,Scotland,Scotland,Perth,Non Dairy,BRITISH BLUE,F,Birth Application,2
2015,October  ,Scotland,Scotland,Wigtown,Non Dairy,BRITISH BLUE,M,Birth Application,1
2015,October  ,Scotland,Scotland,Argyll,Non Dairy,BRITISH BLUE,M,Birth Application,4
2015,October  ,Scotland,Scotland,Dumfries,Non Dairy,BRITISH BLUE,F,Birth Application,3
2015,October  ,Scotland,Scotland,Banff,Non Dairy,BRITISH BLUE,M,Birth Application,1
2015,October  ,Scotland,Scotland,East Lothian,Non Dairy,BRITISH BLUE,F,Birth Application,5
2015,October  ,Scotland,Scotland,Peebles,Non Dairy,BRITISH BLUE,M,Birth Application,3
2015,October  ,Scotland,Scotland,Kirkcudbright,Non Dairy,BRITISH BLUE,F,Birth Application,3
2015,October  ,Scotland,Scotland,Kirkcudbright,Non Dairy,BRITISH BLUE,M,Birth Application,3
2015,October  ,Scotland,Scotland,Aberdeen,Non Dairy,BRITISH BLUE,M,Birth Application,1
2015,October  ,Scotland,Scotland,Ayr,Non Dairy,BRITISH BLUE,F,Birth Application,4
2015,October  ,Scotland,Scotland,Perth,Non Dairy,BRITISH BLUE,M,Birth Application,1
2015,October  ,Scotland,Scotland,Aberdeen,Non Dairy,BRITISH BLUE,F,Birth Application,1
2015,October  ,Scotland,Scotland,Peebles,Non Dairy,BRITISH BLUE,F,Birth Application,1
2015,October  ,Scotland,Scotland,Inverness,Non Dairy,BRITISH BLUE,M,Birth Application,3
2015,October  ,Scotland,Scotland,East Lothian,Non Dairy,BRITISH BLUE,M,Birth Application,4
2015,October  ,Scotland,Scotland,Wigtown,Non Dairy,BRITISH BLUE,F,Birth Application,1
2015,October  ,Scotland,Scotland,Inverness,Non Dairy,BRITISH BLUE,F,Birth Application,1
2015,October  ,Scotland,Scotland,Wigtown,Non Dairy,BRITISH BLUE X,F,Birth Application,61
2015,October  ,Scotland,Scotland,Dumfries,Non Dairy,BRITISH BLUE X,F,Birth Application,140
2015,October  ,Scotland,Scotland,East Lothian,Non Dairy,BRITISH BLUE X,F,Birth Application,12
2015,October  ,Scotland,Scotland,Moray,Non Dairy,BRITISH BLUE X,M,Birth Application,3
2015,October  ,Scotland,Scotland,Argyll,Non Dairy,BRITISH BLUE X,M,Birth Application,27
2015,October  ,Scotland,Scotland,Kinross,Non Dairy,BRITISH BLUE X,F,Birth Application,1
2015,October  ,Scotland,Scotland,Clackmannan,Non Dairy,BRITISH BLUE X,M,Birth Application,1
2015,October  ,Scotland,Scotland,Peebles,Non Dairy,BRITISH BLUE X,F,Birth Application,6
2015,October  ,Scotland,Scotland,Peebles,Non Dairy,BRITISH BLUE X,M,Birth Application,8
2015,October  ,Scotland,Scotland,Angus,Non Dairy,BRITISH BLUE X,M,Birth Application,4
2015,October  ,Scotland,Scotland,Lanark,Non Dairy,BRITISH BLUE X,F,Birth Application,39
2015,October  ,Scotland,Scotland,Inverness,Non Dairy,BRITISH BLUE X,F,Birth Application,7
2015,October  ,Scotland,Scotland,Dumfries,Non Dairy,BRITISH BLUE X,M,Birth Application,158
2015,October  ,Scotland,Scotland,Dunbarton,Non Dairy,BRITISH BLUE X,F,Birth Application,12
2015,October  ,Scotland,Scotland,Fife,Non Dairy,BRITISH BLUE X,M,Birth Application,15
2015,October  ,Scotland,Scotland,Fife,Non Dairy,BRITISH BLUE X,F,Birth Application,13
2015,October  ,Scotland,Scotland,Lanark,Non Dairy,BRITISH BLUE X,M,Birth Application,49
2015,October  ,Scotland,Scotland,Stirling,Non Dairy,BRITISH BLUE X,F,Birth Application,6
2015,October  ,Scotland,Scotland,Renfrew,Non Dairy,BRITISH BLUE X,M,Birth Application,12
2015,October  ,Scotland,Scotland,Perth,Non Dairy,BRITISH BLUE X,F,Birth Application,19
2015,October  ,Scotland,Scotland,Ayr,Non Dairy,BRITISH BLUE X,F,Birth Application,116
2015,October  ,Scotland,Scotland,Perth,Non Dairy,BRITISH BLUE X,M,Birth Application,17
2015,October  ,Scotland,Scotland,Ross and Cromarty,Non Dairy,BRITISH BLUE X,M,Birth Application,23
2015,October  ,Scotland,Scotland,Kinross,Non Dairy,BRITISH BLUE X,M,Birth Application,1
2015,October  ,Scotland,Scotland,Bute,Non Dairy,BRITISH BLUE X,F,Birth Application,9
2015,October  ,Scotland,Scotland,Banff,Non Dairy,BRITISH BLUE X,F,Birth Application,14
2015,October  ,Scotland,Scotland,Kirkcudbright,Non Dairy,BRITISH BLUE X,F,Birth Application,54
2015,October  ,Scotland,Scotland,Ross and Cromarty,Non Dairy,BRITISH BLUE X,F,Birth Application,20
2015,October  ,Scotland,Scotland,Banff,Non Dairy,BRITISH BLUE X,M,Birth Application,27
2015,October  ,Scotland,Scotland,East Lothian,Non Dairy,BRITISH BLUE X,M,Birth Application,7
2015,October  ,Scotland,Scotland,Roxburgh,Non Dairy,BRITISH BLUE X,M,Birth Application,2
2015,October  ,Scotland,Scotland,Renfrew,Non Dairy,BRITISH BLUE X,F,Birth Application,10
2015,October  ,Scotland,Scotland,Ayr,Non Dairy,BRITISH BLUE X,M,Birth Application,124
2015,October  ,Scotland,Scotland,Kincardine,Non Dairy,BRITISH BLUE X,F,Birth Application,8
2015,October  ,Scotland,Scotland,Inverness,Non Dairy,BRITISH BLUE X,M,Birth Application,5
2015,October  ,Scotland,Scotland,Kincardine,Non Dairy,BRITISH BLUE X,M,Birth Application,14
2015,October  ,Scotland,Scotland,Angus,Non Dairy,BRITISH BLUE X,F,Birth Application,13
2015,October  ,Scotland,Scotland,Roxburgh,Non Dairy,BRITISH BLUE X,F,Birth Application,3
2015,October  ,Scotland,Scotland,Dunbarton,Non Dairy,BRITISH BLUE X,M,Birth Application,10
2015,October  ,Scotland,Scotland,Wigtown,Non Dairy,BRITISH BLUE X,M,Birth Application,68
2015,October  ,Scotland,Scotland,Aberdeen,Non Dairy,BRITISH BLUE X,F,Birth Application,31
2015,October  ,Scotland,Scotland,Moray,Non Dairy,BRITISH BLUE X,F,Birth Application,9
2015,October  ,Scotland,Scotland,Caithness,Non Dairy,BRITISH BLUE X,M,Birth Application,1
2015,October  ,Scotland,Scotland,Bute,Non Dairy,BRITISH BLUE X,M,Birth Application,7
2015,October  ,Scotland,Scotland,Stirling,Non Dairy,BRITISH BLUE X,M,Birth Application,10
2015,October  ,Scotland,Scotland,Orkney,Non Dairy,BRITISH BLUE X,M,Birth Application,16
2015,October  ,Scotland,Scotland,Aberdeen,Non Dairy,BRITISH BLUE X,M,Birth Application,31
2015,October  ,Scotland,Scotland,Orkney,Non Dairy,BRITISH BLUE X,F,Birth Application,15
2015,October  ,Scotland,Scotland,Argyll,Non Dairy,BRITISH BLUE X,F,Birth Application,24
2015,October  ,Scotland,Scotland,Kirkcudbright,Non Dairy,BRITISH BLUE X,M,Birth Application,62
2015,October  ,Scotland,Scotland,Bute,Dairy,BRITISH FRIESIAN,F,Birth Application,3
2015,October  ,Scotland,Scotland,Angus,Dairy,BRITISH FRIESIAN,M,Birth Application,2
2015,October  ,Scotland,Scotland,Dumfries,Dairy,BRITISH FRIESIAN,F,Birth Application,20
2015,October  ,Scotland,Scotland,Mid Lothian,Dairy,BRITISH FRIESIAN,M,Birth Application,3
2015,October  ,Scotland,Scotland,Aberdeen,Dairy,BRITISH FRIESIAN,M,Birth Application,8
2015,October  ,Scotland,Scotland,Angus,Dairy,BRITISH FRIESIAN,F,Birth Application,3
2015,October  ,Scotland,Scotland,Clackmannan,Dairy,BRITISH FRIESIAN,F,Birth Application,2
2015,October  ,Scotland,Scotland,Wigtown,Dairy,BRITISH FRIESIAN,M,Birth Application,96
2015,October  ,Scotland,Scotland,Kirkcudbright,Dairy,BRITISH FRIESIAN,F,Birth Application,23
2015,October  ,Scotland,Scotland,Kinross,Dairy,BRITISH FRIESIAN,F,Birth Application,1
2015,October  ,Scotland,Scotland,Stirling,Dairy,BRITISH FRIESIAN,F,Birth Application,7
2015,October  ,Scotland,Scotland,Kincardine,Dairy,BRITISH FRIESIAN,F,Birth Application,3
2015,October  ,Scotland,Scotland,West Lothian,Dairy,BRITISH FRIESIAN,M,Birth Application,7
2015,October  ,Scotland,Scotland,Ayr,Dairy,BRITISH FRIESIAN,M,Birth Application,147
2015,October  ,Scotland,Scotland,West Lothian,Dairy,BRITISH FRIESIAN,F,Birth Application,5
2015,October  ,Scotland,Scotland,Bute,Dairy,BRITISH FRIESIAN,M,Birth Application,5
2015,October  ,Scotland,Scotland,Wigtown,Dairy,BRITISH FRIESIAN,F,Birth Application,77
2015,October  ,Scotland,Scotland,Dumfries,Dairy,BRITISH FRIESIAN,M,Birth Application,22
2015,October  ,Scotland,Scotland,Kinross,Dairy,BRITISH FRIESIAN,M,Birth Application,2
2015,October  ,Scotland,Scotland,Kincardine,Dairy,BRITISH FRIESIAN,M,Birth Application,5
2015,October  ,Scotland,Scotland,Lanark,Dairy,BRITISH FRIESIAN,F,Birth Application,97
2015,October  ,Scotland,Scotland,Shetland,Dairy,BRITISH FRIESIAN,M,Birth Application,2
2015,October  ,Scotland,Scotland,Lanark,Dairy,BRITISH FRIESIAN,M,Birth Application,127
2015,October  ,Scotland,Scotland,Kirkcudbright,Dairy,BRITISH FRIESIAN,M,Birth Application,12
2015,October  ,Scotland,Scotland,Dunbarton,Dairy,BRITISH FRIESIAN,F,Birth Application,3
2015,October  ,Scotland,Scotland,Ayr,Dairy,BRITISH FRIESIAN,F,Birth Application,95
2015,October  ,Scotland,Scotland,Renfrew,Dairy,BRITISH FRIESIAN,M,Birth Application,19
2015,October  ,Scotland,Scotland,Fife,Dairy,BRITISH FRIESIAN,F,Birth Application,5
2015,October  ,Scotland,Scotland,Stirling,Dairy,BRITISH FRIESIAN,M,Birth Application,8
2015,October  ,Scotland,Scotland,Caithness,Dairy,BRITISH FRIESIAN,F,Birth Application,3
2015,October  ,Scotland,Scotland,Shetland,Dairy,BRITISH FRIESIAN,F,Birth Application,2
2015,October  ,Scotland,Scotland,Caithness,Dairy,BRITISH FRIESIAN,M,Birth Application,2
2015,October  ,Scotland,Scotland,Argyll,Dairy,BRITISH FRIESIAN,M,Birth Application,8
2015,October  ,Scotland,Scotland,Dunbarton,Dairy,BRITISH FRIESIAN,M,Birth Application,6
2015,October  ,Scotland,Scotland,Clackmannan,Dairy,BRITISH FRIESIAN,M,Birth Application,2
2015,October  ,Scotland,Scotland,Aberdeen,Dairy,BRITISH FRIESIAN,F,Birth Application,2
2015,October  ,Scotland,Scotland,Fife,Dairy,BRITISH FRIESIAN,M,Birth Application,4
2015,October  ,Scotland,Scotland,Mid Lothian,Dairy,BRITISH FRIESIAN,F,Birth Application,1
2015,October  ,Scotland,Scotland,Renfrew,Dairy,BRITISH FRIESIAN,F,Birth Application,22
2015,October  ,Scotland,Scotland,Argyll,Dairy,BRITISH FRIESIAN,F,Birth Application,11
2015,October  ,Scotland,Scotland,Renfrew,Dairy,BRITISH FRIESIAN X,F,Birth Application,1
2015,October  ,Scotland,Scotland,Aberdeen,Dairy,BRITISH FRIESIAN X,F,Birth Application,8
2015,October  ,Scotland,Scotland,Perth,Dairy,BRITISH FRIESIAN X,M,Birth Application,2
2015,October  ,Scotland,Scotland,Lanark,Dairy,BRITISH FRIESIAN X,F,Birth Application,1
2015,October  ,Scotland,Scotland,Wigtown,Dairy,BRITISH FRIESIAN X,M,Birth Application,3
2015,October  ,Scotland,Scotland,Renfrew,Dairy,BRITISH FRIESIAN X,M,Birth Application,2
2015,October  ,Scotland,Scotland,Lanark,Dairy,BRITISH FRIESIAN X,M,Birth Application,2
2015,October  ,Scotland,Scotland,Inverness,Dairy,BRITISH FRIESIAN X,M,Birth Application,1
2015,October  ,Scotland,Scotland,Argyll,Dairy,BRITISH FRIESIAN X,F,Birth Application,1
2015,October  ,Scotland,Scotland,Argyll,Dairy,BRITISH FRIESIAN X,M,Birth Application,2
2015,October  ,Scotland,Scotland,Ayr,Dairy,BRITISH FRIESIAN X,M,Birth Application,17
2015,October  ,Scotland,Scotland,Kincardine,Dairy,BRITISH FRIESIAN X,M,Birth Application,3
2015,October  ,Scotland,Scotland,Roxburgh,Dairy,BRITISH FRIESIAN X,F,Birth Application,1
2015,October  ,Scotland,Scotland,Perth,Dairy,BRITISH FRIESIAN X,F,Birth Application,1
2015,October  ,Scotland,Scotland,Wigtown,Dairy,BRITISH FRIESIAN X,F,Birth Application,6
2015,October  ,Scotland,Scotland,Stirling,Dairy,BRITISH FRIESIAN X,F,Birth Application,1
2015,October  ,Scotland,Scotland,Aberdeen,Dairy,BRITISH FRIESIAN X,M,Birth Application,6
2015,October  ,Scotland,Scotland,Dumfries,Dairy,BRITISH FRIESIAN X,M,Birth Application,6
2015,October  ,Scotland,Scotland,Ayr,Dairy,BRITISH FRIESIAN X,F,Birth Application,30
2015,October  ,Scotland,Scotland,Bute,Dairy,BRITISH FRIESIAN X,F,Birth Application,4
2015,October  ,Scotland,Scotland,Bute,Dairy,BRITISH FRIESIAN X,M,Birth Application,1
2015,October  ,Scotland,Scotland,Dumfries,Dairy,BRITISH FRIESIAN X,F,Birth Application,2
2015,October  ,Scotland,Scotland,Wigtown,Dairy,BROWN SWISS,M,Birth Application,7
2015,October  ,Scotland,Scotland,Wigtown,Dairy,BROWN SWISS,F,Birth Application,6
2015,October  ,Scotland,Scotland,Dumfries,Dairy,BROWN SWISS,M,Birth Application,8
2015,October  ,Scotland,Scotland,Lanark,Dairy,BROWN SWISS,M,Birth Application,1
2015,October  ,Scotland,Scotland,Dumfries,Dairy,BROWN SWISS,F,Birth Application,4
2015,October  ,Scotland,Scotland,Fife,Dairy,BROWN SWISS,F,Birth Application,2
2015,October  ,Scotland,Scotland,Dumfries,Dairy,BROWN SWISS X,M,Birth Application,1
2015,October  ,Scotland,Scotland,Mid Lothian,Dairy,BROWN SWISS X,M,Birth Application,1
2015,October  ,Scotland,Scotland,Mid Lothian,Dairy,BROWN SWISS X,F,Birth Application,4
2015,October  ,Scotland,Scotland,Ayr,Dairy,BROWN SWISS X,F,Birth Application,2
2015,October  ,Scotland,Scotland,Kirkcudbright,Dairy,BROWN SWISS X,M,Birth Application,1
2015,October  ,Scotland,Scotland,Kirkcudbright,Non Dairy,CHAROLAIS,F,Birth Application,1
2015,October  ,Scotland,Scotland,Kirkcudbright,Non Dairy,CHAROLAIS,M,Birth Application,5
2015,October  ,Scotland,Scotland,East Lothian,Non Dairy,CHAROLAIS,F,Birth Application,2
2015,October  ,Scotland,Scotland,Ayr,Non Dairy,CHAROLAIS,F,Birth Application,4
2015,October  ,Scotland,Scotland,Clackmannan,Non Dairy,CHAROLAIS,M,Birth Application,1
2015,October  ,Scotland,Scotland,Aberdeen,Non Dairy,CHAROLAIS,M,Birth Application,15
2015,October  ,Scotland,Scotland,Wigtown,Non Dairy,CHAROLAIS,M,Birth Application,4
2015,October  ,Scotland,Scotland,Perth,Non Dairy,CHAROLAIS,M,Birth Application,3
2015,October  ,Scotland,Scotland,Banff,Non Dairy,CHAROLAIS,M,Birth Application,7
2015,October  ,Scotland,Scotland,Orkney,Non Dairy,CHAROLAIS,F,Birth Application,1
2015,October  ,Scotland,Scotland,Lanark,Non Dairy,CHAROLAIS,M,Birth Application,3
2015,October  ,Scotland,Scotland,Dumfries,Non Dairy,CHAROLAIS,F,Birth Application,14
2015,October  ,Scotland,Scotland,Angus,Non Dairy,CHAROLAIS,F,Birth Application,2
2015,October  ,Scotland,Scotland,Inverness,Non Dairy,CHAROLAIS,M,Birth Application,2
2015,October  ,Scotland,Scotland,Caithness,Non Dairy,CHAROLAIS,M,Birth Application,3
2015,October  ,Scotland,Scotland,Ross and Cromarty,Non Dairy,CHAROLAIS,F,Birth Application,2
2015,October  ,Scotland,Scotland,Wigtown,Non Dairy,CHAROLAIS,F,Birth Application,2
2015,October  ,Scotland,Scotland,Roxburgh,Non Dairy,CHAROLAIS,F,Birth Application,1
2015,October  ,Scotland,Scotland,Perth,Non Dairy,CHAROLAIS,F,Birth Application,2
2015,October  ,Scotland,Scotland,Angus,Non Dairy,CHAROLAIS,M,Birth Application,6
2015,October  ,Scotland,Scotland,Sutherland,Non Dairy,CHAROLAIS,M,Birth Application,1
2015,October  ,Scotland,Scotland,Renfrew,Non Dairy,CHAROLAIS,F,Birth Application,11
2015,October  ,Scotland,Scotland,Bute,Non Dairy,CHAROLAIS,M,Birth Application,1
2015,October  ,Scotland,Scotland,Renfrew,Non Dairy,CHAROLAIS,M,Birth Application,6
2015,October  ,Scotland,Scotland,Ayr,Non Dairy,CHAROLAIS,M,Birth Application,2
2015,October  ,Scotland,Scotland,Aberdeen,Non Dairy,CHAROLAIS,F,Birth Application,12
2015,October  ,Scotland,Scotland,Stirling,Non Dairy,CHAROLAIS,F,Birth Application,5
2015,October  ,Scotland,Scotland,Banff,Non Dairy,CHAROLAIS,F,Birth Application,5
2015,October  ,Scotland,Scotland,Moray,Non Dairy,CHAROLAIS,M,Birth Application,5
2015,October  ,Scotland,Scotland,Mid Lothian,Non Dairy,CHAROLAIS,M,Birth Application,3
2015,October  ,Scotland,Scotland,Roxburgh,Non Dairy,CHAROLAIS,M,Birth Application,4
2015,October  ,Scotland,Scotland,Dumfries,Non Dairy,CHAROLAIS,M,Birth Application,15
2015,October  ,Scotland,Scotland,East Lothian,Non Dairy,CHAROLAIS,M,Birth Application,1
2015,October  ,Scotland,Scotland,Ross and Cromarty,Non Dairy,CHAROLAIS,M,Birth Application,3
2015,October  ,Scotland,Scotland,Peebles,Non Dairy,CHAROLAIS,M,Birth Application,1
2015,October  ,Scotland,Scotland,Berwick,Non Dairy,CHAROLAIS,M,Birth Application,8
2015,October  ,Scotland,Scotland,Stirling,Non Dairy,CHAROLAIS,M,Birth Application,1
2015,October  ,Scotland,Scotland,Lanark,Non Dairy,CHAROLAIS,F,Birth Application,2
2015,October  ,Scotland,Scotland,Kinross,Non Dairy,CHAROLAIS,F,Birth Application,1
2015,October  ,Scotland,Scotland,Berwick,Non Dairy,CHAROLAIS,F,Birth Application,5
2015,October  ,Scotland,Scotland,Moray,Non Dairy,CHAROLAIS,F,Birth Application,6
2015,October  ,Scotland,Scotland,Selkirk,Non Dairy,CHAROLAIS,M,Birth Application,2
2015,October  ,Scotland,Scotland,East Lothian,Non Dairy,CHAROLAIS X,F,Birth Application,20
2015,October  ,Scotland,Scotland,Lanark,Non Dairy,CHAROLAIS X,F,Birth Application,73
2015,October  ,Scotland,Scotland,Wigtown,Non Dairy,CHAROLAIS X,M,Birth Application,92
2015,October  ,Scotland,Scotland,Roxburgh,Non Dairy,CHAROLAIS X,F,Birth Application,29
2015,October  ,Scotland,Scotland,Orkney,Non Dairy,CHAROLAIS X,M,Birth Application,7
2015,October  ,Scotland,Scotland,Renfrew,Non Dairy,CHAROLAIS X,M,Birth Application,25
2015,October  ,Scotland,Scotland,Inverness,Non Dairy,CHAROLAIS X,M,Birth Application,44
2015,October  ,Scotland,Scotland,Selkirk,Non Dairy,CHAROLAIS X,F,Birth Application,20
2015,October  ,Scotland,Scotland,Ross and Cromarty,Non Dairy,CHAROLAIS X,M,Birth Application,21
2015,October  ,Scotland,Scotland,Mid Lothian,Non Dairy,CHAROLAIS X,F,Birth Application,33
2015,October  ,Scotland,Scotland,Peebles,Non Dairy,CHAROLAIS X,F,Birth Application,29
2015,October  ,Scotland,Scotland,Kirkcudbright,Non Dairy,CHAROLAIS X,F,Birth Application,127
2015,October  ,Scotland,Scotland,Peebles,Non Dairy,CHAROLAIS X,M,Birth Application,40
2015,October  ,Scotland,Scotland,Caithness,Non Dairy,CHAROLAIS X,M,Birth Application,67
2015,October  ,Scotland,Scotland,Banff,Non Dairy,CHAROLAIS X,M,Birth Application,116
2015,October  ,Scotland,Scotland,Argyll,Non Dairy,CHAROLAIS X,M,Birth Application,51
2015,October  ,Scotland,Scotland,Mid Lothian,Non Dairy,CHAROLAIS X,M,Birth Application,32
2015,October  ,Scotland,Scotland,Moray,Non Dairy,CHAROLAIS X,F,Birth Application,31
2015,October  ,Scotland,Scotland,Aberdeen,Non Dairy,CHAROLAIS X,M,Birth Application,295
2015,October  ,Scotland,Scotland,Kincardine,Non Dairy,CHAROLAIS X,F,Birth Application,43
2015,October  ,Scotland,Scotland,Kinross,Non Dairy,CHAROLAIS X,M,Birth Application,6
2015,October  ,Scotland,Scotland,West Lothian,Non Dairy,CHAROLAIS X,F,Birth Application,9
2015,October  ,Scotland,Scotland,Lanark,Non Dairy,CHAROLAIS X,M,Birth Application,90
2015,October  ,Scotland,Scotland,Perth,Non Dairy,CHAROLAIS X,F,Birth Application,115
2015,October  ,Scotland,Scotland,Nairn,Non Dairy,CHAROLAIS X,M,Birth Application,25
2015,October  ,Scotland,Scotland,Dunbarton,Non Dairy,CHAROLAIS X,F,Birth Application,8
2015,October  ,Scotland,Scotland,Perth,Non Dairy,CHAROLAIS X,M,Birth Application,125
2015,October  ,Scotland,Scotland,Renfrew,Non Dairy,CHAROLAIS X,F,Birth Application,16
2015,October  ,Scotland,Scotland,Angus,Non Dairy,CHAROLAIS X,F,Birth Application,74
2015,October  ,Scotland,Scotland,Berwick,Non Dairy,CHAROLAIS X,M,Birth Application,63
2015,October  ,Scotland,Scotland,Berwick,Non Dairy,CHAROLAIS X,F,Birth Application,51
2015,October  ,Scotland,Scotland,Fife,Non Dairy,CHAROLAIS X,M,Birth Application,76
2015,October  ,Scotland,Scotland,Aberdeen,Non Dairy,CHAROLAIS X,F,Birth Application,245
2015,October  ,Scotland,Scotland,Roxburgh,Non Dairy,CHAROLAIS X,M,Birth Application,34
2015,October  ,Scotland,Scotland,West Lothian,Non Dairy,CHAROLAIS X,M,Birth Application,5
2015,October  ,Scotland,Scotland,Caithness,Non Dairy,CHAROLAIS X,F,Birth Application,48
2015,October  ,Scotland,Scotland,Orkney,Non Dairy,CHAROLAIS X,F,Birth Application,6
2015,October  ,Scotland,Scotland,Kincardine,Non Dairy,CHAROLAIS X,M,Birth Application,36
2015,October  ,Scotland,Scotland,Ross and Cromarty,Non Dairy,CHAROLAIS X,F,Birth Application,29
2015,October  ,Scotland,Scotland,Moray,Non Dairy,CHAROLAIS X,M,Birth Application,42
2015,October  ,Scotland,Scotland,Ayr,Non Dairy,CHAROLAIS X,F,Birth Application,118
2015,October  ,Scotland,Scotland,Ayr,Non Dairy,CHAROLAIS X,M,Birth Application,129
2015,October  ,Scotland,Scotland,Dumfries,Non Dairy,CHAROLAIS X,M,Birth Application,82
2015,October  ,Scotland,Scotland,Wigtown,Non Dairy,CHAROLAIS X,F,Birth Application,107
2015,October  ,Scotland,Scotland,Stirling,Non Dairy,CHAROLAIS X,M,Birth Application,33
2015,October  ,Scotland,Scotland,Kinross,Non Dairy,CHAROLAIS X,F,Birth Application,6
2015,October  ,Scotland,Scotland,Selkirk,Non Dairy,CHAROLAIS X,M,Birth Application,19
2015,October  ,Scotland,Scotland,Dunbarton,Non Dairy,CHAROLAIS X,M,Birth Application,14
2015,October  ,Scotland,Scotland,Banff,Non Dairy,CHAROLAIS X,F,Birth Application,92
2015,October  ,Scotland,Scotland,Kirkcudbright,Non Dairy,CHAROLAIS X,M,Birth Application,139
2015,October  ,Scotland,Scotland,Nairn,Non Dairy,CHAROLAIS X,F,Birth Application,27
2015,October  ,Scotland,Scotland,Sutherland,Non Dairy,CHAROLAIS X,F,Birth Application,6
2015,October  ,Scotland,Scotland,Dumfries,Non Dairy,CHAROLAIS X,F,Birth Application,79
2015,October  ,Scotland,Scotland,Bute,Non Dairy,CHAROLAIS X,F,Birth Application,12
2015,October  ,Scotland,Scotland,East Lothian,Non Dairy,CHAROLAIS X,M,Birth Application,10
2015,October  ,Scotland,Scotland,Argyll,Non Dairy,CHAROLAIS X,F,Birth Application,75
2015,October  ,Scotland,Scotland,Sutherland,Non Dairy,CHAROLAIS X,M,Birth Application,6
2015,October  ,Scotland,Scotland,Inverness,Non Dairy,CHAROLAIS X,F,Birth Application,59
2015,October  ,Scotland,Scotland,Bute,Non Dairy,CHAROLAIS X,M,Birth Application,18
2015,October  ,Scotland,Scotland,Fife,Non Dairy,CHAROLAIS X,F,Birth Application,56
2015,October  ,Scotland,Scotland,Stirling,Non Dairy,CHAROLAIS X,F,Birth Application,21
2015,October  ,Scotland,Scotland,Angus,Non Dairy,CHAROLAIS X,M,Birth Application,64
2015,October  ,Scotland,Scotland,Aberdeen,Dairy,CROSS BREED DAIRY,M,Birth Application,3
2015,October  ,Scotland,Scotland,Ayr,Dairy,DAIRY SHORTHORN,M,Birth Application,2
2015,October  ,Scotland,Scotland,Sutherland,Dairy,DAIRY SHORTHORN,M,Birth Application,1
2015,October  ,Scotland,Scotland,Ayr,Dairy,DAIRY SHORTHORN X,M,Birth Application,1
2015,October  ,Scotland,Scotland,Ayr,Dairy,DAIRY SHORTHORN X,F,Birth Application,1
2015,October  ,Scotland,Scotland,Wigtown,Non Dairy,DANISH RED,M,Birth Application,3
2015,October  ,Scotland,Scotland,Wigtown,Non Dairy,DANISH RED,F,Birth Application,7
2015,October  ,Scotland,Scotland,Ayr,Non Dairy,DANISH RED,F,Birth Application,1
2015,October  ,Scotland,Scotland,Ayr,Non Dairy,DANISH RED X,F,Birth Application,3
2015,October  ,Scotland,Scotland,Lanark,Non Dairy,DEXTER,F,Birth Application,1
2015,October  ,Scotland,Scotland,Dumfries,Dairy,FLECKVIEH,M,Birth Application,1
2015,October  ,Scotland,Scotland,Fife,Dairy,FLECKVIEH,M,Birth Application,10
2015,October  ,Scotland,Scotland,Fife,Dairy,FLECKVIEH,F,Birth Application,9
2015,October  ,Scotland,Scotland,Dumfries,Dairy,FLECKVIEH,F,Birth Application,2
2015,October  ,Scotland,Scotland,Ayr,Dairy,FLECKVIEH CROSS,F,Birth Application,10
2015,October  ,Scotland,Scotland,Wigtown,Dairy,FLECKVIEH CROSS,F,Birth Application,5
2015,October  ,Scotland,Scotland,Kirkcudbright,Dairy,FLECKVIEH CROSS,F,Birth Application,3
2015,October  ,Scotland,Scotland,Lanark,Dairy,FLECKVIEH CROSS,F,Birth Application,7
2015,October  ,Scotland,Scotland,Dumfries,Dairy,FLECKVIEH CROSS,F,Birth Application,22
2015,October  ,Scotland,Scotland,Kirkcudbright,Dairy,FLECKVIEH CROSS,M,Birth Application,3
